"","state","city","pop","household_income_mean","household_income_median","debt.proportion","hs.degree.proportion","married.proportion"
"1289","Colorado","Creede",733,62224.89059,49228,0.46462,0.97876,0.7027
"1290","Colorado","Dacono",1064,106792.99907,106180,0.786245,0.98303,0.77764
"1291","Colorado","Deer Trail",5026,82418.29435,73807,0.76854,0.93391,0.71762
"1292","Colorado","Del Norte",4562,71128.74637,51915,0.51803,0.87798,0.65761
"1293","Colorado","Delta",9531,58825.44981,45792.5,0.61701,0.84378,0.556175
"1294","Colorado","Denver",355488,76581.2177911538,53457.5,0.750601794871795,0.857896666666667,0.434892948717949
"1295","Colorado","Divide",5268,76705.01303,69846,0.75362,0.94794,0.64201
"1296","Colorado","Durango",24077,79967.088034,61780,0.669958,0.950802,0.48924
"1297","Colorado","Eads",1463,55223.08134,39696,0.43213,0.91014,0.62894
"1298","Colorado","Eagle",1394,63171.29463,39690,0.64189,0.72158,0.42149
"1299","Colorado","Edgewater",5156,51217.06934,38770,0.67132,0.79977,0.37983
"1300","Colorado","Edwards",9575,100004.250945,76470,0.79174,0.85616,0.49973
"1301","Colorado","Elizabeth",3367,87719.66356,75629,0.77385,0.9333,0.6938
"1302","Colorado","Ellicott",9584,75822.974105,65615.5,0.7956,0.937975,0.67664
"1303","Colorado","Englewood",29460,76636.6143822222,54570,0.73026,0.893128888888889,0.419406666666667
"1304","Colorado","Erie",14959,120859.166163333,106476,0.800063333333333,0.96452,0.74542
"1305","Colorado","Evans",13127,51609.3761033333,44826,0.64703,0.760626666666667,0.60451
"1306","Colorado","Evergreen",13350,103547.99238,87157.5,0.7885025,0.97221,0.686155
"1307","Colorado","Firestone",4722,98419.090175,88311,0.816515,0.943505,0.71807
"1308","Colorado","Fleming",2112,60348.61213,51156,0.45582,0.88936,0.43052
"1309","Colorado","Florence",3705,45618.73282,35946,0.59653,0.89608,0.545
"1310","Colorado","Fort Collins",98265,78010.4812355555,60741,0.750297037037037,0.962660740740741,0.467644074074074
"1311","Colorado","Fort Lupton",6257,64000.809145,53610.5,0.697495,0.73468,0.570815
"1312","Colorado","Fort Morgan",6893,52419.3551,41069.5,0.577455,0.751745,0.50845
"1313","Colorado","Fountain",7969,76494.36727,72102,0.87449,0.95867,0.71514
"1314","Colorado","Fraser",6629,86855.13953,70908,0.81121,0.97664,0.4666
"1315","Colorado","Frederick",11149,96367.475426,63956,0.793456,0.922202,0.58966
"1316","Colorado","Frisco",3686,79589.30134,66208,0.7954,0.9822,0.36639
"1317","Colorado","Fruita",12761,67026.10555,56675,0.76273,0.90873,0.552
"1318","Colorado","Ft Collins",3489,91484.46711,68986,0.76095,0.97494,0.62255
"1319","Colorado","Glenwood Springs",7620,79000.613695,62574,0.707025,0.877125,0.54915
"1320","Colorado","Golden",24839,106532.099115,85443,0.73419,0.953956666666667,0.550231666666667
"1321","Colorado","Granby",4739,70039.23629,60799,0.64741,0.94068,0.65557
"1322","Colorado","Grand Junction",66177,66754.0072769231,50187,0.672085384615385,0.916180769230769,0.554016153846154
"1323","Colorado","Greeley",57088,67196.3041321053,52581,0.685232105263158,0.839682631578947,0.506495789473684
"1324","Colorado","Greenwood Village",11056,151892.104822,141218,0.706578,0.972592,0.641968
"1325","Colorado","Gunnison",3674,63434.14169,56520,0.69207,0.96371,0.68762
"1326","Colorado","Haxtun",1458,53088.59185,44024,0.45011,0.88312,0.62925
"1327","Colorado","Hayden",1974,60965.23466,54857,0.69923,0.92388,0.48049
"1328","Colorado","Henderson",6420,104707.20575,94886,0.8706,0.86183,0.64073
"1329","Colorado","Highlands Ranch",53056,125273.189387273,118505,0.804344545454545,0.983771818181818,0.685153636363636
"1330","Colorado","Hotchkiss",4692,58935.44462,40887,0.54224,0.8768,0.5896
"1331","Colorado","Hugo",1918,51917.09919,37842,0.44938,0.88604,0.61456
"1332","Colorado","Jamestown",984,78902.56122,60264,0.47355,1,0.60996
"1333","Colorado","Keenesburg",5681,80463.44418,65363,0.72393,0.9075,0.60508
"1334","Colorado","Kiowa",1782,84299.24019,73889,0.75987,0.9569,0.55863
"1335","Colorado","Kit Carson",2002,59417.8346,53014,0.43113,0.9098,0.5401
"1336","Colorado","Kremmling",3043,59038.02495,54132,0.69024,0.87667,0.59367
"1337","Colorado","La Junta",3944,49778.52338,39400,0.53663,0.91925,0.54501
"1338","Colorado","Lafayette",7861,124643.65261,106123,0.81273,0.980315,0.681505
"1339","Colorado","Lakewood",93096,72094.2428682609,57608,0.70556347826087,0.911084347826087,0.489726956521739
"1340","Colorado","Lamar",5230,57208.78328,43605,0.65607,0.89833,0.60714
"1341","Colorado","Larkspur",7190,112913.53615,112144,0.748103333333333,0.971266666666667,0.7712
"1342","Colorado","Las Animas",5895,47340.48545,35355,0.38009,0.76168,0.42249
"1343","Colorado","Leadville",7362,60080.860525,47682.5,0.495315,0.90729,0.535015
"1344","Colorado","Littleton",93967,101941.80258125,90772,0.7881075,0.970899166666667,0.600495
"1345","Colorado","Livermore",3846,90078.32336,77697,0.69405,0.96019,0.61215
"1346","Colorado","Longmont",44418,76390.052299,57364,0.703512,0.866351,0.556814
"1347","Colorado","Louisville",6662,110768.86065,96634,0.726045,0.98448,0.6154
"1348","Colorado","Loveland",49715,78193.52615,57728,0.673218571428571,0.947924285714286,0.593978571428571
"1349","Colorado","Lyons",4144,110976.15358,93552,0.70311,0.96928,0.62576
"1350","Colorado","Milliken",7492,75623.81225,69597,0.85866,0.82672,0.7381
"1351","Colorado","Montrose",22276,59974.89083,53732,0.59102,0.896568,0.652188
"1352","Colorado","Monument",8546,145926.49438,135551,0.80215,0.9916,0.74769
"1353","Colorado","Morrison",13357,84421.5411333333,79310,0.82098,0.95797,0.53063
"1354","Colorado","Mosca",1487,48804.07808,40245,0.5119,0.91552,0.58296
"1355","Colorado","Naturita",1694,57495.64206,47863,0.57271,0.87966,0.70333
"1356","Colorado","Nederland",6083,98875.88664,81192,0.76662,0.97277,0.4962
"1357","Colorado","New Castle",6913,77583.34771,58911,0.78329,0.84725,0.62754
"1358","Colorado","Niwot",5594,122136.97388,109335,0.77128,0.99172,0.61272
"1359","Colorado","Northglenn",57864,63015.120666,53387,0.748584,0.847293,0.444499
"1360","Colorado","Olathe",2666,52358.05833,40301,0.52612,0.87691,0.70567
"1361","Colorado","Ordway",5551,44922.61758,31261,0.49734,0.83436,0.31041
"1362","Colorado","Ovid",2365,51698.05658,41805,0.43404,0.90717,0.55453
"1363","Colorado","Pagosa Springs",5483,66553.898915,45031.5,0.53167,0.915335,0.6148
"1364","Colorado","Palmer Lake",7781,92246.77344,76223,0.77752,0.95285,0.64193
"1365","Colorado","Paonia",3664,66625.89134,44815,0.52852,0.93934,0.58092
"1366","Colorado","Parker",45643,120278.3136325,118119.5,0.8795375,0.98013375,0.66065
"1367","Colorado","Pine",7260,106167.63875,93411.5,0.784415,0.971715,0.67161
"1368","Colorado","Platteville",4434,75145.3116,59922,0.72489,0.83383,0.57365
"1369","Colorado","Pueblo",58684,44083.1223370588,31989,0.616513529411765,0.850581176470588,0.439707647058824
"1370","Colorado","Pueblo West",18376,72292.912284,66738,0.699166,0.937876,0.6348
"1371","Colorado","Red Feather Lakes",2631,70285.81347,54522,0.60081,0.97483,0.56805
"1372","Colorado","Rocky Ford",2965,56967.62406,43897,0.55972,0.80409,0.48949
"1373","Colorado","Saguache",3353,44601.80116,32909,0.42482,0.91786,0.49699
"1374","Colorado","Salida",4351,62038.8351,47700,0.52655,0.93681,0.52966
"1375","Colorado","San Luis",1604,36668.24597,28573,0.28785,0.69864,0.43529
"1376","Colorado","Sedalia",2021,126639.05256,116309,0.65135,0.96138,0.66334
"1377","Colorado","Seibert",1106,49846.81819,31741,0.375,0.92213,0.49327
"1378","Colorado","Severance",4935,97556.17046,86651,0.83723,0.94591,0.69282
"1379","Colorado","Simla",1947,66580.58271,51395,0.59697,0.94248,0.7281
"1380","Colorado","Springfield",2130,48287.61656,34717,0.42144,0.8796,0.65641
"1381","Colorado","Steamboat Springs",15549,87046.70863,69521.5,0.6753825,0.9720625,0.4735625
"1382","Colorado","Sterling",13715,55978.8313766667,42708,0.569606666666667,0.87693,0.436613333333333
"1383","Colorado","Stratton",1371,58005.89718,43149,0.48995,0.86041,0.56295
"1384","Colorado","Superior",4999,122307.13681,112328,0.84259,0.97797,0.66234
"1385","Colorado","Telluride",2072,88351.80708,67810,0.65364,0.95831,0.4936
"1386","Colorado","Thornton",69311,86329.2838764286,73033,0.791847857142857,0.868405714285714,0.579589285714286
"1387","Colorado","Timnath",8530,116441.01017,94094,0.67755,0.94998,0.75167
"1388","Colorado","Trinidad",1845,57799.23241,42788,0.5828,0.89797,0.59691
"1389","Colorado","Vail",11520,90501.76436,68882,0.691125,0.971075,0.418165
"1390","Colorado","Walden",1335,55627.44922,46339,0.38278,0.87597,0.64883
"1391","Colorado","Walsenburg",3027,31512.76069,22955,0.5495,0.80881,0.31034
"1392","Colorado","Watkins",4384,95801.8649,90365,0.88279,0.91788,0.62633
"1393","Colorado","Weldona",2829,79890.25113,73350,0.58095,0.93555,0.70451
"1394","Colorado","Wellington",8565,89184.61722,79041,0.86044,0.96524,0.67761
"1395","Colorado","Westminster",67766,88347.2502046667,82112,0.802528,0.913702,0.551283333333333
"1396","Colorado","Wheat Ridge",14877,61067.700275,49933,0.751255,0.8632225,0.4456375
"1397","Colorado","Windsor",9235,94390.27418,82641.5,0.7999075,0.95871,0.67888
"1398","Colorado","Woodland Park",7724,91044.65384,82945,0.71136,0.93814,0.68279
"1399","Colorado","Wray",4791,58350.81946,45757,0.50339,0.89986,0.6108
"1400","Colorado","Yampa",1956,72904.66944,59192,0.68982,0.97905,0.58096
"1401","Connecticut","Ansonia",3482,56848.2038,39146,0.6766,0.8617,0.38
"1402","Connecticut","Ashford",4281,97496.47885,81922,0.76462,0.95569,0.55211
"1403","Connecticut","Avon",19346,138173.8081275,113933.5,0.6653575,0.97695,0.64971
"1404","Connecticut","Baltic",2977,74671.19862,64313,0.61887,0.90032,0.50798
"1405","Connecticut","Berlin",10989,112619.39174,104620,0.752075,0.933535,0.642785
"1406","Connecticut","Bethany",5533,114485.76029,100818,0.70746,0.97509,0.64331
"1407","Connecticut","Bethel",5311,130505.51533,116598,0.76826,0.95406,0.62887
"1408","Connecticut","Bethlehem",3523,96323.9816,86674,0.70783,0.93712,0.55854
"1409","Connecticut","Bloomfield",10343,98416.51752,86446,0.72038,0.952105,0.540155
"1410","Connecticut","Branford",12286,110118.364776667,88066,0.65332,0.946986666666667,0.572856666666667
"1411","Connecticut","Bridgeport",67212,56102.1872226316,36271,0.597985263157895,0.729639473684211,0.373267894736842
"1412","Connecticut","Bridgewater",1679,117397.25385,98265,0.59853,0.97391,0.63181
"1413","Connecticut","Bristol",33980,71715.4732557143,60603,0.722754285714286,0.87334,0.465012857142857
"1414","Connecticut","Brookfield",16904,122787.92183,105291,0.752053333333333,0.962673333333333,0.662526666666667
"1415","Connecticut","Brooklyn",8255,78232.43395,63584,0.7722,0.88211,0.52026
"1416","Connecticut","Burlington",5469,123611.20771,110104,0.76732,0.96811,0.67968
"1417","Connecticut","Canterbury",5097,92546.28482,85915,0.7087,0.94247,0.55182
"1418","Connecticut","Canton",4923,92841.69418,73249,0.69514,0.95341,0.60041
"1419","Connecticut","Centerbrook",6634,109274.39634,86602,0.63885,0.94299,0.59978
"1420","Connecticut","Central Village",4682,71232.51411,61917,0.7526,0.86003,0.59408
"1421","Connecticut","Cheshire",10202,111974.380675,100988.5,0.66099,0.95769,0.65102
"1422","Connecticut","Chester",4263,93947.40533,79728,0.68916,0.95796,0.58528
"1423","Connecticut","Clinton",10089,85097.6260066667,72908,0.709463333333333,0.931486666666667,0.600336666666667
"1424","Connecticut","Colchester",16142,101818.06633,93593,0.78422,0.949733333333333,0.57688
"1425","Connecticut","Colebrook",1633,93563.71243,83038,0.62132,0.95692,0.55614
"1426","Connecticut","Columbia",5460,103729.32414,86787,0.65106,0.95583,0.67102
"1427","Connecticut","Coventry",12450,110248.76449,96414,0.771435,0.96129,0.58823
"1428","Connecticut","Cromwell",9039,100252.55022,80868,0.636695,0.932185,0.55199
"1429","Connecticut","Danbury",35982,84566.2934033333,71317,0.718221666666667,0.868386666666667,0.511525
"1430","Connecticut","Darien",9802,164446.853025,157050,0.7707,0.97885,0.654785
"1431","Connecticut","Dayville",7374,73278.66516,64493,0.70336,0.90364,0.52552
"1432","Connecticut","Deep River",4571,90623.31913,71098,0.67247,0.95036,0.54272
"1433","Connecticut","Derby",6013,77445.84476,63239,0.6348,0.9339,0.50267
"1434","Connecticut","Durham",10262,94512.922175,81210.5,0.63001,0.88025,0.52326
"1435","Connecticut","East Granby",3209,99326.701,87783,0.78962,0.93268,0.60643
"1436","Connecticut","East Hampton",9184,107040.54813,94202,0.749845,0.93414,0.59139
"1437","Connecticut","East Hartford",30789,65952.79364875,56349,0.70937,0.83446375,0.40723375
"1438","Connecticut","East Haven",10837,86612.9672766667,79256,0.683326666666667,0.91541,0.534443333333333
"1439","Connecticut","East Lyme",5120,124769.00982,109831,0.66279,0.9681,0.68658
"1440","Connecticut","East Windsor",5569,76503.66395,71389,0.67595,0.9277,0.50748
"1441","Connecticut","Enfield",20189,80803.376195,66964.5,0.724905,0.900608333333333,0.525111666666667
"1442","Connecticut","Fairfield",41982,137137.889169,121148.5,0.722207,0.957169,0.616334
"1443","Connecticut","Farmington",13377,118453.41802,95585,0.681103333333333,0.955306666666667,0.605323333333333
"1444","Connecticut","Glastonbury",16174,101630.71795,80686,0.670803333333333,0.94401,0.548666666666667
"1445","Connecticut","Goshen",2943,99437.27181,95591,0.72067,0.92207,0.73268
"1446","Connecticut","Granby",11310,124315.105845,106833,0.72919,0.97536,0.67889
"1447","Connecticut","Greenwich",23806,140843.58719,116576.5,0.607063333333333,0.939376666666667,0.622438333333333
"1448","Connecticut","Griswold",11922,77918.16011,63808,0.670225,0.866335,0.48116
"1449","Connecticut","Groton",9911,76698.09573,68321,0.77373,0.95054,0.535155
"1450","Connecticut","Guilford",15392,112173.418575,94597,0.71563,0.9669475,0.5981
"1451","Connecticut","Hamden",17279,95209.47481,76280,0.7390275,0.93778,0.52681
"1452","Connecticut","Hampton",1850,91440.15593,78727,0.69682,0.95235,0.53684
"1453","Connecticut","Hartford",57987,46601.2035726316,27961,0.713451578947368,0.7226,0.296515789473684
"1454","Connecticut","Hebron",4457,128141.4527,114009,0.77442,0.95648,0.57968
"1455","Connecticut","Higganum",14828,118576.37747,106432.5,0.690185,0.975665,0.66451
"1456","Connecticut","Lakeville",3685,112937.35791,85114,0.56728,0.96452,0.62977
"1457","Connecticut","Madison",21337,120335.6234575,103072.5,0.6733375,0.9718475,0.6787025
"1458","Connecticut","Manchester",35875,83328.20075,67440.5,0.73088,0.94143125,0.49741
"1459","Connecticut","Mansfield Center",9663,93905.375615,77492,0.620325,0.969465,0.512285
"1460","Connecticut","Marlborough",6439,124130.3663,108846,0.71859,0.95486,0.69501
"1461","Connecticut","Meriden",23987,50353.81898,43087.5,0.7662925,0.8106325,0.40003625
"1462","Connecticut","Middlebury",7268,94913.96041,78560,0.65437,0.93974,0.53927
"1463","Connecticut","Middletown",20678,70513.835638,58676,0.62121,0.916422,0.312758
"1464","Connecticut","Milford",16444,98390.825755,77510,0.71877,0.9323025,0.5551225
"1465","Connecticut","Monroe",12564,129386.446535,112418.5,0.732795,0.94911,0.638345
"1466","Connecticut","Moosup",5370,67611.62779,53573,0.80762,0.84649,0.57298
"1467","Connecticut","Morris",2314,98950.10286,80489,0.71354,0.93476,0.6157
"1468","Connecticut","Mystic",8178,108910.10059,89464,0.664195,0.959535,0.566575
"1469","Connecticut","Naugatuck",3983,117003.54057,106145,0.70723,0.9285,0.55445
"1470","Connecticut","New Britain",30285,56958.9067044444,47463,0.614494444444444,0.825846666666667,0.403865555555556
"1471","Connecticut","New Canaan",3225,225574.97416,244404,0.75513,0.9795,0.73991
"1472","Connecticut","New Hartford",6853,98928.1773,87006,0.74585,0.92605,0.62016
"1473","Connecticut","New Haven",62320,58858.865956875,40019,0.630765,0.82349375,0.3527975
"1474","Connecticut","New London",17903,52867.370035,37769.5,0.6802925,0.84334,0.31314
"1475","Connecticut","New Milford",16970,92453.0008075,84367.5,0.748545,0.9226775,0.55529
